"Laminate Flooring",PA3110,148,"Trendtime 1","1 Strip","Oak Century Soaped",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3110_V,PA3110_L,PA3110_S,
"Laminate Flooring",PA3118,398,"Trendtime 1","1 Strip","Oak Tradition Natural",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3118_V,PA3118_L,PA3118_S,
"Laminate Flooring",PA3121,422,"Trendtime 1","1 Strip","Globetrotter Urban",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3121_V,PA3121_L,PA3121_S,
"Laminate Flooring",PA3149,219,"Trendtime 1","1 Strip","Spotted Gum",Parador,"Parador laminate flooring Trendtime interprets contemporary furnishing
trends. The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,1285mm,158mm,na,8mm,,,,"15 Kg",10,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.03,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",,34,0,PA3149_V,PA3149_L,PA3149_S,
"Laminate Flooring",UL1468,224,"Easy Click","3 Strip","Natural Beech",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1468_V,UL1468_L,UL1468_S,
"Laminate Flooring",PA8608,104,"Trendtime 6","1 Strip Wide Board","Oak Castell Limed",Parador,"Parador laminate flooring Trendtime 6 interprets contemporary furnishing
trends. This Mega board suits todays open planned living spaces and creates a visual second to none. 
The range includes authentic imitations of quality timbers all in many
different plank formats, surface textures and a four sided V joint groove. The ideal basis
for a design-oriented furnishing style.","Laminate flooring has long since freed itself from its natural predecessors, engineered wood and solid
wood flooring – not least because of its high resilience and easy maintenance, which also makes it
suitable for heavy duty demands in intensively used rooms. These days laminate flooring is experiencing a
higher level of appreciation than ever and is seen as a worthy alternative to real wood floors. Laminate
flooring from Parador is accorded a special role in this development. Due to our wealth of experience with
wood and the latest technical expertise, we are in a position to produce authentic interpretations of high
quality timbers and also transform other classic materials like stone and concrete into laminate flooring
realistically.","The elaborately reproduced decor papers based on organic dyes
are made with innovative printing methods and guarantee an unsurpassed
brilliance of colour. The latest computer-controlled profiling
machines ensure the highest fitting accuracy and thus enable a
perfect click connection, which guarantees a joint that is almost
imperceptible to the eye. This creates a uniform look, whilst dirt and
damp are less able to penetrate the floor, making cleaning considerably
easier. In order to be able to guarantee these and other qualities
for every single plank of laminate flooring, the whole production
process is continually subject to quality control procedures.",,Germany,2200mm,243mm,na,9mm,,,,23,5,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required",na,"Parador matching Quad",nil,2.67,"4 sided V Groove","Uniclic and Safe Lock","Highly wear resistant top layer made of melamine resin overlay",na,"25 year manufacturer","25 year domestic","HDF Pressed","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",na,"AC4  Wear Class 23 and 32 ",HDF,"EN 13893 EN14041 R9",,"Moisture repellent reverse side",Metal,43,0,PA8608_V,PA8608_L,PA8608_S,
"Vinyl Flooring",TC0313,511,"Wood Effects","1 strip",Driftwood,"Wood Effects","Wood Effect Luxury vinyl planks are a great alternative to your traditional sheet vinyl flooring.
From light oaks to modern silver greys Wood Effects
is a high quality domestic and
commercial Luxury Vinyl Plank to give you a
superior finish. All 8 decors have an
embossed finish to highlight the wood
grains and create a realistic look. Each plank has a micro bevel edge
and is coated with Nano Silver & Micro-
Ceramic coatings to protect your
investment for years to come.","3mm thick for Stability .5mm wear layer
Nano Silver coating with
Anti-microbial protection
Minimal expansion
Micro bevel edge","We recommend a professional installer be used to install this product.",,"South Korea",950mm,184mm,".5MM wear layer",3mm,,,,20kg,19,"These 3mm luxury vinyl tiles need to be direct stuck to a suitable subfloor with the appropriatte vinyl glue adhesive. The subfloor must be clean level and free of any paints or solovents. Wood effects can be laid in most areas of the home as it is highly moisture resistant. ",n/a,"Direct stick to a suitable subfloor",n/a,n/a,3.32,"4 sided micro bevell",n/a,"Nano Silver Prortective coating",n/a,"20 year residential owner occupier","10 year meduim commercial",PVC,"All area's of the home or small office","All area's of the home or small office","WOOD EFFECTS LVT has various colors and pattern choices and a number of advantages such as outstanding durability and comfortable viewpoint of walk. It also has these features of easy application and maintenance, but regular cleaning and up-keeping is required to maintain the product correctly..Please read the instructions on a bottle of Loba Care avaliable through this web site.","PU / Nano Silver Coating","Class 23/31","70% recyled PVC 30% Virgin PVC","ASTM C1028( > 0.50 ) Wet : 0.67  Dry : 0.72",9001,PVC,n/a,24,0,TC0313_V,TC0313_L,TC0313_S,
"Vinyl Flooring",TC0361,774,"Wood Effects","1 strip","Smoked Oak","Wood Effects","Wood Effect Luxury vinyl planks are a great alternative to your traditional sheet vinyl flooring.
From light oaks to modern silver greys Wood Effects
is a high quality domestic and
commercial Luxury Vinyl Plank to give you a
superior finish. All 8 decors have an
embossed finish to highlight the wood
grains and create a realistic look. Each plank has a micro bevel edge
and is coated with Nano Silver & Micro-
Ceramic coatings to protect your
investment for years to come.","3mm thick for Stability .5mm wear layer
Nano Silver coating with
Anti-microbial protection
Minimal expansion
Micro bevel edge","We recommend a professional installer be used to install this product.",,"South Korea",950mm,184mm,".5MM wear layer",3mm,,,,20kg,19,"These 3mm luxury vinyl tiles need to be direct stuck to a suitable subfloor with the appropriatte vinyl glue adhesive. The subfloor must be clean level and free of any paints or solovents. Wood effects can be laid in most areas of the home as it is highly moisture resistant. ",n/a,"Direct stick to a suitable subfloor",n/a,n/a,3.32,"4 sided micro bevell",n/a,"Nano Silver Prortective coating",n/a,"20 year residential owner occupier","10 year meduim commercial",PVC,"All area's of the home or small office","All area's of the home or small office","WOOD EFFECTS LVT has various colors and pattern choices and a number of advantages such as outstanding durability and comfortable viewpoint of walk. It also has these features of easy application and maintenance, but regular cleaning and up-keeping is required to maintain the product correctly..Please read the instructions on a bottle of Loba Care avaliable through this web site.","PU / Nano Silver Coating","Class 23/31","70% recyled PVC 30% Virgin PVC","ASTM C1028( > 0.50 ) Wet : 0.67  Dry : 0.72",9001,PVC,n/a,24,0,TC0361_V,TC0361_L,TC0361_S,
"Timber Flooring",UN2201,438,Outback,"2 Strip","Spotted Gum","Universal Flooring","The combination of typical Australian wood species
with high gloss lacquer finishing provides the
brightest shine and warms up the entire area.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,1820mm,186mm,3mm,14mm,,,,20kg,6,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Direct Stick application by professional if required","HDF Quads and Scotias to match",nil,2.03,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",2473,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,101,0,UN2201_V,UN2201_L,UN2201_S,
"Laminate Flooring",UL1449,284,"Easy Click","1 Strip",Cherry,Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1449_V,UL1449_L,UL1449_S,
"Laminate Flooring",UL1457,313,"Easy Click","1 Strip","Classic Oak Nature",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1457_V,UL1457_L,UL1457_S,
"Timber Flooring",UN0538,149,"Bordeaux Long Board","1 Strip Wide Board","Cinder Oak","Universal Flooring","The extra-long and extra-wide matt lacquered planks
of the bordeaux collection show class and quality.
They lend your room an untold sense of depth and
exclusivity and the brushing highlights the feel,
authenticity and craftsmanship of real wood. The
4-sided bevel emphasizes the extra-large planks. The
character grading with large dark filled knots and
cracks in the wood gives a rustic look to your floor.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,2200mm,220mm,3mm,14mm,,,,25kg,4,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Can be Direct Stuck to a suitable subfloor by a professional","HDF Quads and Scotias to match",nil,1.94,"4 sided Beveled edges",Uniclic,"UV Cured Varnish 5 - 7 Layers (Matt Finish)",1360,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,127,0,UN0538_V,UN0538_L,UN0538_S,
"Laminate Flooring",UL1471,115,"Easy Click","2 Strip",Walnut,Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL1471_V,UL1471_L,UL1471_S,
"Laminate Flooring",UL2415,231,"Easy Click","1 Strip","Knotty Light Beech",Universal,"This high quality European made laminate comes in a select range of the latest decors at a great value for money price. With a 10 year domestic warranty it will add style for many years to come. ",,,,Belgium,1200mm,190mm,n/a,7mm,,,,15kg,8,"This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm  Foam and Moisture barrier or Acoustic Underlay",n/a,"Universal matching Stocia ",nil,1.82,Square,Uniclic,"Highly wear resistant top layer made of melamine resin overlay",n/a,"10 year manufacturer","10 year domestic","HDF pressed","General Domestic","All area's except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.",n/a,"AC3 Wear Class 23 and 31",HDF,"EN13893 DS","ISO 8302","Moisture repellent reverse side",,26,0,UL2415_V,UL2415_L,UL2415_S,
"Timber Flooring",UN3638,337,Cezanne,"1 strip",Merbau,"Universal Flooring","Cezanne is part of the original collections
of Universal, the first collections we
started with. They are still very popular,
since the timeless one-strip planks in this
range have a casual and contemporary
feel. A Cezanne floor suits for every room,
with every style.
Our experience and specialization in the treatment of wood allow us to create
highly personalized floors, made with special care and attention. You can give your
engineered wood floor a personal signature through your choice of wood type,
dimension, surface, finish and edge treatment.","Universal Flooring offers
an extensive range of
high quality products,
manufactured from the world’s
finest selection of classic and
exotic wood species. Our wide
selection of parquet products
is designed to fit individual
styles and preferences ranging
from richly traditional looks to
contemporary expressions.","Maintaining your floor is surprisingly easy: simply sweep, dry mop
or vacuum on a regular basis. If necessary, you can clean the floor
with a slightly damp mop. A floor from Universal will last for years
and years with the proper care and maintenance. We recommend
that you use protective materials under furniture legs and castor
chairs and place rugs in high traffic entrance areas.
Universal Flooring offers a superior warranty to protect your
parquet flooring throughout its long life.","Universal Flooring...
...ensure our commercial activities are based on timber sourced from well
managed forest resources, through the use of hevea wood and HDF as
middle layer for our stable multilayer parquet. Our HDF core layer is
PEFC-certified. Hevea is recycled wood, sourced solely from plantations.
When a tree no longer yields sufficient latex, they are replaced by
another one, thus starting a new cycle of latex production. Usually, these
logged trees are burned by farmers, which causes an excessive amount
of CO2-emissions. Universal Flooring recycles the logged trees and uses
them for the multilayer parquet.
...can honestly state that our factories are FSC- and PEFC-certified.
...advocate certification of forests, and accept the policies of any
independent organization.
...support national and international efforts towards sound forest
management. We are committed to purchasing all our timber from
legal sources.
...only use adhesives corresponding to the E1-standard which fulfills the
highest international environment standards approved by accredited
laboratories.",Malaysia,"600mm to 1820mm random",145mm,3mm,14mm,,,,16kg,"Upto 10","This type of flooring can be floated over any level hard surface throughout your home. (except Wet areas) A floating floor requires an expansion gap to be left around the perimeter of the room and to any solid obstructions. Floating floors can be installed over existing direct stuck vinyl floors and some tiled floors also. Please refer to the manufacturers guide for further instructions.","Standard 2mm Foam or Acoustic and Moisture barrier required","Can be Direct Stuck to suitable subfloor by a professional","HDF Quads and Scotias to match",nil,1.58,Square,Uniclic,"UV Cured Varnish 5 - 7 Layers (60% Gloss)",1925,"Lifetime Original Owner Occupier","15 years Limited Manufacturer","Multilayer parquet","General Domestic and Light Commercial","All areas except wet areas","Like all floating floors you should only lightly Mop your floor without leaving any excess water on it. A constant humidty level of around 55-65% relative air humity is best to preserve the value of and to care for your floor. We also recommend mats at all doorways to avoid sand and dirt being walked onto the flooring. Further maintainence guides are available on the manufacturers web site.","DIN 68861 (S33 -150)","Anti-Scratch Top coat with nano-technology","Hevea (hardwood)","CEN/TS 15676  (USRV 50-52)",ISO9001,"Spruce or Pine (PEFC, FSC and legally controlled sources)",Metal,87,0,UN3638_V,UN3638_L,UN3638_S,
